"ID","City","Type","Make","Model","Year","Color","Trim","CreatedAt","Days","Trips","T/D","$day","Busy30","Gross30","Gross365","Plan","Favs","Reviews","StarHost","URL","Features","Avg Market $*","Depreciation Y1*","Insurance Y*","Maintenance Y*","Avg Repairs Y*"
"1659154","Montréal, QC","CAR","Toyota","Camry Hybrid","2017","WHITE","","8/17/2022","366","23","0.06","125","13","1307","4728","Turo Standard","65","17","true","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/camry-hybrid/1659154","AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Pet friendly, Sunroof, Toll pass, USB charger, USB input","19116","2319","2000","1488","929"
"2143136","Laval, QC","CAR","Toyota","Camry Hybrid","2021","WHITE","XSE","7/25/2023","24","0","0.00","350","3","355","355","Turo Standard","9","0","false","https://turo.com/ca/en/car-rental/canada/laval-qc/toyota/camry-hybrid/2143136","Android Auto, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Sunroof, Toll pass, USB charger, USB input","32359","3289","1451","2164","1033"
"2170174","Montréal, QC","SUV","Porsche","Cayenne","2022","","Base","8/11/2023","7","0","0.00","425","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/porsche/cayenne/2170174","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Pet friendly, Snow tires or chains, Sunroof, USB charger, USB input","","5503","2504","1317","500"
"1755652","Laval, QC","SUV","Porsche","Cayenne","2023","WHITE","Base","10/22/2022","300","38","0.13","299","10","2990","32926","Turo Standard","180","26","true","https://turo.com/ca/en/suv-rental/canada/laval-qc/porsche/cayenne/1755652","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","90305","5503","2562","1183","368"
"1008213","Laval, QC","SUV","Jeep","Cherokee","2014","","Sport","6/7/2021","802","7","0.01","89","0","0","445","Turo Standard","61","4","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/jeep/cherokee/1008213","AUX input, Bluetooth, Snow tires or chains, USB charger, USB input","12065","1890","1852","1595","1033"
"1238421","Longueuil, QC","CAR","Honda","Civic","2010","WHITE","Sport","10/28/2021","659","72","0.11","63","22","1342","7371","Turo Standard","98","54","true","https://turo.com/ca/en/car-rental/canada/longueuil-qc/honda/civic/1238421","AUX input, Bluetooth, Long-term car, Sunroof, Toll pass, USB input","8717","1266","1627","1514","1033"
"1933267","Montréal, QC","CAR","Honda","Civic","2016","RED","LX","3/7/2023","164","0","0.00","80","6","342","707","Turo Standard","9","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/1933267","Android Auto, Apple CarPlay, Backup camera, Bluetooth, Heated seats, Snow tires or chains, USB charger, USB input","15730","1880","1917","1477","971"
"1725905","Montréal, QC","CAR","Honda","Civic","2015","","","10/2/2022","320","2","0.01","109","4","288","2888","Turo Standard","9","2","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/1725905","","13227","1312","1784","1337","953"
"2123111","Montréal, QC","CAR","Honda","Civic","2018","","LX","7/12/2023","37","1","0.03","111","18","1485","1875","Turo Standard","14","1","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/2123111","Android Auto, Apple CarPlay, Backup camera, Bluetooth, Heated seats, Long-term car, USB charger, USB input","18793","2039","2012","1315","801"
"2158065","Montréal, QC","CAR","Honda","Civic","2019","","LX","8/3/2023","15","0","0.00","113","1","66","66","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/2158065","Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, USB charger, USB input","19870","1301","1937","915","566"
"1278412","Montreal, QC","CAR","Honda","Civic","2017","","LX","11/30/2021","626","16","0.03","120","1","120","522","Turo Standard","17","14","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/1278412","","17188","1967","1964","1403","891"
"2039752","Montréal, QC","CAR","Honda","Civic","2018","WHITE","SE","5/20/2023","90","12","0.13","120","9","1000","1780","Turo Standard","25","11","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/2039752","Android Auto, Backup camera, Bluetooth, Long-term car, Pet friendly, Snow tires or chains, USB charger, USB input","20698","1888","1995","1274","782"
"1452569","Longueuil, QC","CAR","Honda","Civic","2012","SILVER","LX","4/22/2022","483","58","0.12","70","23","1982","15240","Turo Standard","50","48","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/honda/civic/1452569","AUX input, Bluetooth, Long-term car","7703","1674","1762","1599","1033"
"1995155","Mont-Royal, QC","CAR","Honda","Civic","2020","BLUE","","4/20/2023","120","21","0.17","114","4","496","1484","Turo Standard","42","13","false","https://turo.com/ca/en/car-rental/canada/mont-royal-qc/honda/civic/1995155","Long-term car","23628","","","",""
"2026351","Blainville, QC","CAR","Honda","Civic","2017","","LX","5/11/2023","99","2","0.02","115","0","0","74","Turo Standard","7","1","false","https://turo.com/ca/en/car-rental/canada/blainville-qc/honda/civic/2026351","Apple CarPlay, AUX input, Backup camera, Bluetooth, GPS, Heated seats, Snow tires or chains, USB charger, USB input","17188","1967","1964","1403","891"
"2120759","Montréal, QC","CAR","Honda","Civic","2019","","DX","7/11/2023","38","2","0.05","97","0","0","0","Turo Standard","16","1","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/2120759","AUX input, Backup camera, Bluetooth, Snow tires or chains, USB charger, USB input","19387","","","",""
"1413744","Montréal, QC","CAR","Honda","Civic","2022","WHITE","Touring","3/28/2022","508","13","0.03","130","0","0","0","Turo Standard","47","13","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/1413744","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","28737","2604","2296","828","299"
"2001645","Brossard, QC","CAR","Honda","Civic","2014","GRAY","EX","4/25/2023","115","19","0.17","99","5","493","2824","Turo Standard","22","17","true","https://turo.com/ca/en/car-rental/canada/brossard-qc/honda/civic/2001645","Backup camera, Bluetooth, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","12614","1632","1815","1534","1033"
"2144327","Montréal, QC","CAR","Honda","Civic","2012","","LX","7/26/2023","23","1","0.04","101","0","0","0","Turo Standard","0","1","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/2144327","AUX input, Bluetooth, Long-term car","11987","1221","1670","1444","1033"
"2001548","Montréal, QC","CAR","Honda","Civic","2017","","EX","4/25/2023","115","6","0.05","102","14","1448","4275","Turo Standard","27","5","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/2001548","","18316","2080","1977","1432","904"
"2179973","Montréal, QC","CAR","Honda","Civic","2015","","EX","8/18/2023","0","0","NaN","105","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/honda/civic/2179973","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Sunroof, USB charger, USB input","13727","1880","1883","1564","1033"
"2144423","Laval, QC","CAR","Honda","Civic","2013","","Touring","7/26/2023","23","2","0.09","104","10","995","995","Turo Standard","6","2","true","https://turo.com/ca/en/car-rental/canada/laval-qc/honda/civic/2144423","Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Heated seats, Snow tires or chains, Sunroof, Toll pass, USB charger, USB input","12165","","","",""
"1175026","Mirabel, QC","CAR","Honda","Civic","2015","WHITE","EX","9/11/2021","706","12","0.02","71","28","1988","6674","Turo Standard","35","11","false","https://turo.com/ca/en/car-rental/canada/mirabel-qc/honda/civic/1175026","AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","13727","1881","1883","1564","1033"
"2043811","Boisbriand, QC","CAR","Honda","Civic","2013","","EX","5/23/2023","87","0","0.00","97","0","0","450","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/boisbriand-qc/honda/civic/2043811","Backup camera, Bluetooth, Snow tires or chains, Sunroof, USB input","11536","1710","1797","1582","1033"
"1593693","Terrebonne, QC","CAR","Honda","Civic","2017","WHITE","EX","7/12/2022","402","123","0.31","100","18","1800","9696","Turo Standard","273","94","false","https://turo.com/ca/en/car-rental/canada/terrebonne-qc/honda/civic/1593693","Apple CarPlay, AUX input, Backup camera, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","18316","2080","1977","1432","904"
"1382860","Blainville, QC","CAR","Honda","Civic","2018","BLACK","LX","3/5/2022","531","6","0.01","125","3","375","2625","Turo Standard","19","6","false","https://turo.com/ca/en/car-rental/canada/blainville-qc/honda/civic/1382860","Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Heated seats, Snow tires or chains, USB charger, USB input","18793","2039","2012","1315","801"
"2139993","Laval, QC","CAR","Honda","Civic","2022","","Sport","7/23/2023","26","0","0.00","250","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/laval-qc/honda/civic/2139993","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, Toll pass, USB charger, USB input","26226","2297","2270","767","299"
"1989480","Montréal, QC","CAR","Mercedes-Benz","CLA-Class","2018","WHITE","CLA 250","4/16/2023","124","4","0.03","160","0","0","854","Turo Standard","52","4","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/mercedes-benz/cla-class/1989480","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Convertible, GPS, Heated seats, Snow tires or chains, Sunroof, USB charger, USB input","22141","2653","2068","1446","859"
"2148676","Laval, QC","CAR","Mercedes-Benz","CLA-Class","2015","BLACK","CLA 45 AMG","7/28/2023","21","1","0.05","170","2","340","340","Turo Standard","4","0","false","https://turo.com/ca/en/car-rental/canada/laval-qc/mercedes-benz/cla-class/2148676","All-wheel drive, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Long-term car, Sunroof, USB charger","23631","3041","1983","1733","1033"
"664401","Drummondville, QC","CAR","Honda","Clarity Plug-In Hybrid","2019","","Base","8/22/2019","1457","2","0.00","101","0","0","0","Turo Standard","31","2","false","https://turo.com/ca/en/car-rental/canada/drummondville-qc/honda/clarity-plug-in-hybrid/664401","All-wheel drive, AUX input, Bluetooth, Child seat, GPS, Heated seats, Long-term car, Toll pass, USB input","22762","2684","2114","1333","752"
"1484851","Montréal, QC","SUV","Jeep","Compass","2015","WHITE","North","5/10/2022","465","82","0.18","115","18","2340","15799","Turo Standard","102","55","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/jeep/compass/1484851","AUX input, Long-term car","13643","1772","1868","1536","1033"
"2143061","Montréal, QC","CAR","Toyota","Corolla","2017","","LE","7/25/2023","24","0","0.00","100","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/corolla/2143061","AUX input, Backup camera, Bluetooth, Heated seats, Snow tires or chains, USB charger, USB input","15683","1902","1956","1384","883"
"1917013","Longueuil, QC","CAR","Toyota","Corolla","2014","BLUE","","2/23/2023","176","18","0.10","78","8","640","3083","Turo Standard","20","14","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/corolla/1917013","AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger","12478","1729","1830","1559","1033"
"2148511","Longueuil, QC","CAR","Toyota","Corolla","2017","SILVER","LE ECO","7/28/2023","21","1","0.05","82","5","411","411","Turo Standard","1","0","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/corolla/2148511","AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, Long-term car, Snow tires or chains","15683","1902","1956","1384","883"
"1501744","Longueuil, QC","CAR","Toyota","Corolla","2014","RED","","5/19/2022","456","55","0.12","83","23","1666","17722","Turo Standard","72","42","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/corolla/1501744","AUX input, Backup camera, Bluetooth, Heated seats, Long-term car, Sunroof, USB charger, USB input","12478","1729","1830","1559","1033"
"1255671","Longueuil, QC","CAR","Toyota","Corolla","2014","RED","S","11/11/2021","645","73","0.11","87","17","1323","17903","Turo Standard","68","56","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/toyota/corolla/1255671","AUX input, Backup camera, Bluetooth, Heated seats, Long-term car, USB charger, USB input","12478","1729","1830","1559","1033"
"2176930","Montréal, QC","CAR","Toyota","Corolla","2020","","LE","8/16/2023","2","0","0.00","111","0","0","0","Turo Standard","0","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/corolla/2176930","Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Snow tires or chains, USB charger","19143","2106","1451","2164","1033"
"1543797","Montreal, QC","CAR","Toyota","Corolla","2020","","","6/14/2022","430","9","0.02","120","6","728","797","Turo Standard","16","7","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/corolla/1543797","Apple CarPlay, AUX input, Backup camera, Blind spot warning, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","19143","2106","1451","2164","1033"
"1758051","Laval, QC","CAR","Toyota","Corolla","2022","BLACK","LE","10/24/2022","298","4","0.01","110","17","1870","5920","Turo Standard","5","4","true","https://turo.com/ca/en/car-rental/canada/laval-qc/toyota/corolla/1758051","Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Snow tires or chains, Sunroof, USB charger, USB input","29226","","","",""
"2091214","Montréal, QC","CAR","Toyota","Corolla","2015","BLUE","LE","6/22/2023","57","8","0.14","83","21","1341","2045","Turo Standard","7","7","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/corolla/2091214","AUX input, Bluetooth","","1833","1876","1554","1033"
"1863744","Laval, QC","SUV","Toyota","Corolla Cross","2022","WHITE","LE","1/15/2023","215","2","0.01","166","0","0","1004","Turo Standard","1","2","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/toyota/corolla-cross/1863744","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Pet friendly, Snow tires or chains, Sunroof, USB charger","29280","2471","1451","2164","1033"
"1741415","Montreal, QC","CAR","Toyota","Corolla Hybrid","2021","","Base","10/12/2022","310","21","0.07","121","14","1104","4247","Turo Standard","70","18","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/corolla-hybrid/1741415","AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, USB charger, USB input","31424","","","",""
"1574023","Montréal, QC","CAR","Toyota","Corolla iM","2017","BLUE","","6/30/2022","414","22","0.05","110","19","1790","9745","Turo Standard","24","19","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/toyota/corolla-im/1574023","Backup camera, Bluetooth, Heated seats, Long-term car, USB charger, USB input","16363","2191","1988","1459","916"
